duration,nr.employed,pdays,was_contacted_before_yes,poutcome_success,euribor3m,emp.var.rate,previous,poutcome_nonexistent,contact_telephone,month_mar,month_oct,cons.price.idx,month_sep,month_may,job_student,default_unknown,job_retired,month_dec,job_blue-collar,campaign,cons.conf.idx,marital_single,education_university.degree,education_basic.9y,marital_married,age,job_services,y
79,5017.5,999,0,0,0.739,-3.4,1,0,0,0,1,92.431,0,0,0,0,0,0,1,1,-26.9,0,0,1,1,41,0,0
110,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,4,-41.8,0,0,0,1,33,0,0
95,5099.1,999,0,0,1.291,-1.8,1,0,0,0,0,92.893,0,1,0,0,0,0,0,4,-46.2,0,0,0,1,33,1,0
124,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,6,-36.1,1,0,0,0,39,0,0
179,5099.1,999,0,0,1.291,-1.8,0,1,1,0,0,92.893,0,1,0,0,0,0,1,4,-46.2,0,0,1,0,32,0,0
158,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,0,0,1,45,0,0
128,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,0,0,1,1,46,0,0
27,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,1,-36.4,0,0,0,1,34,0,0
42,5099.1,999,0,0,1.327,-1.8,1,0,0,0,0,92.893,0,1,0,0,0,0,0,2,-46.2,1,0,0,0,36,0,0
317,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,1,0,0,0,27,0,0
83,5191.0,999,0,0,4.864,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,0,1,0,1,34,0,0
148,4991.6,999,0,0,0.904,-1.7,0,1,0,0,0,94.027,0,0,0,0,0,0,0,2,-38.3,1,1,0,0,30,0,0
61,5228.1,999,0,0,4.864,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,0,6,-41.8,0,0,0,1,45,0,0
891,5228.1,999,0,0,4.96,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,0,4,-42.7,0,0,0,1,32,1,1
330,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,2,-42.7,1,1,0,0,35,0,0
294,5195.8,999,0,0,4.12,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,2,-42.0,0,0,1,1,42,0,0
35,5008.7,999,0,0,0.699,-1.8,0,1,1,0,0,93.876,0,1,0,0,0,0,0,1,-40.0,0,0,0,1,23,0,0
153,5228.1,999,0,0,4.961,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,0,3,-42.7,1,0,0,0,52,0,0
337,5099.1,999,0,0,1.291,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,1,-46.2,0,0,0,1,28,0,0
432,5099.1,999,0,0,1.299,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,2,-46.2,0,0,0,1,39,0,0
72,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,0,6,-42.7,0,0,1,1,55,0,0
120,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,0,0,0,32,0,0
178,5099.1,999,0,0,1.327,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,1,0,1,32,0,0
1489,5099.1,999,0,0,1.334,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,3,-46.2,0,1,0,1,33,0,1
133,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,2,-41.8,0,0,0,1,59,0,0
229,5099.1,999,0,0,1.445,-1.8,1,0,0,0,0,93.075,0,0,0,0,0,0,0,1,-47.1,0,0,0,0,35,0,0
376,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,4,-36.4,1,1,0,0,28,0,0
152,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,10,-41.8,0,0,1,1,46,0,0
300,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,0,0,1,44,0,0
304,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,3,-36.1,0,0,0,1,32,0,0
427,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,0,1,1,45,1,0
376,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,0,0,0,1,29,0,0
133,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,4,-36.4,0,0,0,1,55,0,0
71,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,1,-36.4,1,0,1,0,28,0,0
274,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,8,-36.4,0,0,0,1,35,0,0
346,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,0,0,0,38,0,0
281,5099.1,999,0,0,1.281,-1.8,0,1,0,0,0,92.893,0,1,0,0,1,0,0,3,-46.2,0,0,0,0,59,0,0
361,4991.6,12,1,0,0.904,-1.7,4,0,1,0,0,94.027,0,0,0,0,0,0,1,1,-38.3,0,0,0,0,56,0,0
28,5099.1,999,0,0,1.405,-1.8,0,1,0,0,0,93.075,0,0,0,1,0,0,0,7,-47.1,0,1,0,1,40,0,0
51,5191.0,999,0,0,4.858,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,0,0,0,1,46,0,0
132,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,1,-36.1,1,1,0,0,30,0,0
94,5099.1,999,0,0,1.313,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,1,0,0,0,35,1,0
45,5191.0,999,0,0,4.858,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,13,-36.4,0,0,0,1,37,0,0
35,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,10,-36.1,0,1,0,1,35,0,0
268,5099.1,999,0,0,1.291,-1.8,0,1,0,0,0,92.893,0,1,1,0,0,0,0,3,-46.2,0,0,0,0,38,0,0
130,5099.1,999,0,0,1.266,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,2,-46.2,0,0,0,1,38,0,0
113,5228.1,999,0,0,4.967,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,3,-41.8,0,0,0,1,28,0,0
98,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,1,-36.4,0,1,0,0,56,0,0
167,5228.1,999,0,0,4.96,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,1,-42.7,0,0,0,1,39,0,0
352,5195.8,999,0,0,4.191,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,1,0,1,53,0,0
13,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,5,-41.8,0,0,1,1,53,0,0
142,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,8,-42.7,1,1,0,0,26,1,0
191,5099.1,999,0,0,1.327,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,3,-46.2,0,1,0,1,33,0,0
226,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,1,0,1,48,0,0
107,5228.1,999,0,0,4.97,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,2,-36.1,0,0,0,1,31,0,0
71,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,1,0,1,32,0,0
249,5195.8,999,0,0,4.021,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,1,4,-42.0,1,0,0,0,42,0,0
142,5099.1,999,0,0,1.25,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,0,0,1,47,1,0
155,5099.1,999,0,0,1.291,-1.8,0,1,1,0,0,92.893,0,1,0,0,0,0,1,2,-46.2,0,0,0,1,51,0,0
19,5228.1,999,0,0,4.967,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,0,0,0,0,32,0,0
274,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,2,-36.4,0,1,0,1,36,0,0
16,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,16,-36.1,0,0,0,1,55,0,0
100,5228.1,999,0,0,4.866,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,1,-41.8,0,0,0,1,45,0,0
166,5017.5,999,0,0,0.716,-3.4,0,1,0,0,0,92.649,0,0,0,0,0,0,0,2,-30.1,1,1,0,0,31,0,0
161,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,0,0,0,1,35,0,0
97,5195.8,999,0,0,4.153,-0.1,1,0,0,0,0,93.2,0,0,0,0,0,0,0,2,-42.0,0,0,0,1,31,0,0
195,5099.1,999,0,0,1.344,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,1,0,0,44,0,0
137,5099.1,999,0,0,1.281,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,3,-46.2,0,0,0,1,47,1,0
127,4963.6,999,0,0,0.88,-1.1,2,0,0,0,0,94.199,1,0,0,0,0,0,0,1,-37.5,0,1,0,1,44,0,0
92,5228.1,999,0,0,4.961,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,3,-42.7,0,0,0,1,55,0,0
110,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,3,-36.1,1,1,0,0,30,0,0
83,5099.1,999,0,0,1.281,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,2,-46.2,0,0,0,0,39,0,0
249,5099.1,999,0,0,1.334,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,1,0,0,0,29,0,0
186,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,2,-36.1,0,0,0,1,45,0,0
74,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,8,-36.1,0,0,0,0,53,0,0
291,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,2,-36.4,0,0,0,0,34,0,0
613,5008.7,3,1,1,0.677,-1.8,2,0,0,0,0,93.876,0,1,0,0,0,0,0,1,-40.0,0,1,0,1,52,0,1
166,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,2,-41.8,0,0,0,1,31,0,0
28,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,11,-42.7,0,1,0,1,46,0,0
410,5017.5,999,0,0,0.722,-3.4,1,0,0,0,1,92.431,0,0,0,0,0,0,0,1,-26.9,1,1,0,0,33,0,1
1084,5228.1,999,0,0,4.866,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,0,1,-41.8,0,0,0,1,39,0,0
421,5023.5,999,0,0,0.72,-3.0,1,0,0,0,0,92.713,0,0,0,0,0,1,0,1,-33.0,0,1,0,0,64,0,0
160,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,4,-42.7,1,0,0,0,32,0,0
384,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,6,-36.1,0,1,0,1,47,0,1
104,5191.0,999,0,0,4.86,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,0,0,0,1,49,0,0
470,5076.2,6,1,0,0.821,-2.9,2,0,0,0,0,92.201,0,0,0,0,0,0,0,1,-31.4,0,0,0,1,38,0,1
234,5017.5,999,0,0,0.716,-3.4,0,1,0,0,0,92.649,0,0,0,0,1,0,0,1,-30.1,0,0,0,1,61,0,1
128,5099.1,999,0,0,1.313,-1.8,0,1,1,0,0,92.893,0,1,0,0,0,0,0,8,-46.2,1,0,0,0,25,0,0
47,5099.1,999,0,0,1.327,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,1,-46.2,0,0,0,1,36,0,0
305,5099.1,999,0,0,1.266,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,3,-46.2,0,0,0,1,43,0,0
127,5099.1,999,0,0,1.365,-1.8,0,1,0,0,0,93.075,0,0,0,1,0,0,1,3,-47.1,0,0,0,1,32,0,0
184,5195.8,999,0,0,4.12,-0.1,1,0,0,0,0,93.2,0,0,0,0,0,0,0,2,-42.0,0,1,0,0,46,0,0
1689,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,4,-36.4,0,1,0,0,54,0,1
123,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,3,-36.1,0,0,0,1,58,0,0
14,5195.8,999,0,0,4.076,-0.1,0,1,0,0,0,93.2,0,0,0,1,0,0,1,6,-42.0,0,0,0,0,42,0,0
173,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,2,-41.8,0,1,0,1,37,0,0
189,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,2,-42.7,0,0,0,1,27,0,0
809,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,6,-41.8,0,0,0,1,31,0,1
43,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,3,-42.7,0,0,0,1,47,1,0
95,5228.1,999,0,0,4.957,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,8,-42.7,0,0,0,1,34,1,0
214,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,1,-42.7,0,0,0,1,42,0,0
329,5195.8,999,0,0,4.153,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,1,0,1,32,0,0
676,5017.5,999,0,0,0.737,-3.4,1,0,0,0,1,92.431,0,0,0,0,0,0,0,2,-26.9,1,1,0,0,24,0,1
159,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,1,0,0,42,0,0
106,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,1,10,-42.7,0,0,0,1,59,0,0
221,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,3,-41.8,0,0,0,1,58,0,0
184,5191.0,999,0,0,4.86,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,3,-36.4,0,0,0,1,32,1,0
514,5099.1,999,0,0,1.479,-1.8,0,1,1,0,0,93.075,0,0,0,0,0,0,0,2,-47.1,1,0,0,0,36,1,0
49,5228.1,999,0,0,4.958,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,0,2,-41.8,0,0,0,1,48,0,0
137,5099.1,999,0,0,1.687,-1.8,0,1,1,1,0,92.843,0,0,0,0,0,0,1,3,-50.0,1,0,0,0,39,0,0
48,5195.8,999,0,0,4.021,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,1,0,0,55,0,0
718,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,0,3,-41.8,0,1,0,1,32,0,0
129,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,3,-36.1,0,0,0,0,31,0,0
43,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,0,0,0,1,57,1,0
874,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,3,-42.7,0,0,1,1,34,0,0
107,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,3,-36.1,0,0,1,1,56,0,0
76,5195.8,999,0,0,4.12,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,6,-42.0,0,0,1,1,40,1,0
188,5195.8,999,0,0,4.153,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,2,-42.0,0,0,0,1,33,0,0
211,5008.7,3,1,1,0.682,-1.8,1,0,0,0,0,93.876,0,1,0,0,0,0,0,4,-40.0,1,1,0,0,44,0,1
136,5099.1,999,0,0,1.291,-1.8,0,1,0,0,0,92.893,0,1,0,1,0,0,1,1,-46.2,0,0,1,1,35,0,0
762,5191.0,999,0,0,4.864,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,0,0,0,1,40,1,1
525,5017.5,999,0,0,0.715,-3.4,0,1,0,0,0,92.649,0,0,0,0,1,0,0,3,-30.1,1,0,0,0,66,0,1
64,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,0,1,0,1,34,0,0
33,5099.1,999,0,0,1.291,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,3,-46.2,0,0,1,1,31,0,0
52,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,6,-42.7,1,0,1,0,30,0,0
494,5228.1,999,0,0,4.966,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,1,0,1,35,0,0
147,5228.1,999,0,0,4.865,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,1,-41.8,0,0,1,1,44,0,0
209,5195.8,999,0,0,4.7,-0.1,0,1,1,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,1,0,1,50,0,1
48,5099.1,999,0,0,1.25,-1.8,1,0,0,0,0,92.893,0,1,0,1,0,0,1,4,-46.2,0,0,0,1,38,0,0
148,5228.1,999,0,0,4.865,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,2,-41.8,0,0,0,1,29,0,0
152,4963.6,999,0,0,0.879,-1.1,0,1,0,0,0,94.199,1,0,0,0,0,0,0,2,-37.5,1,1,0,0,34,0,0
137,5099.1,999,0,0,1.313,-1.8,1,0,0,0,0,92.893,0,1,0,1,0,0,1,1,-46.2,0,0,1,1,32,0,0
474,5228.1,999,0,0,4.957,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,1,2,-42.7,0,0,0,1,30,0,1
333,5076.2,999,0,0,1.26,-2.9,0,1,0,0,0,92.963,0,0,0,0,0,0,0,1,-40.8,1,1,0,0,28,0,0
48,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,2,-36.4,0,0,0,1,55,0,0
117,5228.1,999,0,0,4.966,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,0,0,0,38,0,0
145,5228.1,999,0,0,4.967,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,0,0,0,1,29,0,0
270,5017.5,999,0,0,0.739,-3.4,0,1,1,0,1,92.431,0,0,0,0,1,0,0,2,-26.9,0,0,0,1,67,0,0
75,5017.5,999,0,0,0.722,-3.4,0,1,0,0,0,92.649,0,0,0,0,0,0,0,2,-30.1,1,1,0,0,35,0,0
451,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,0,1,-42.7,0,0,0,1,35,0,0
483,5099.1,999,0,0,1.41,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,0,2,-47.1,1,0,1,0,33,1,0
115,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,1,1,-36.1,0,0,0,1,59,0,0
494,4991.6,999,0,0,0.782,-1.7,3,0,1,0,0,94.215,0,0,0,0,0,0,0,4,-40.3,1,0,0,0,37,0,0
67,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,4,-36.1,0,0,0,1,32,0,0
182,5228.1,999,0,0,4.96,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,2,-41.8,1,1,0,0,37,0,0
181,4991.6,999,0,0,0.754,-1.7,0,1,0,0,0,94.055,0,0,0,0,0,0,0,2,-39.8,0,1,0,1,37,0,0
1129,5099.1,999,0,0,1.327,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,0,0,1,32,1,1
141,5099.1,999,0,0,1.281,-1.8,0,1,0,0,0,92.893,0,1,0,1,0,0,1,4,-46.2,1,0,1,0,36,0,0
455,5228.1,999,0,0,4.966,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,1,4,-36.1,0,0,1,1,50,0,0
1306,5228.1,999,0,0,4.966,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,4,-36.1,0,0,0,1,50,0,1
135,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,0,0,0,39,0,0
87,5099.1,999,0,0,1.405,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,0,9,-47.1,0,1,0,1,48,0,0
158,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,10,-36.4,0,0,0,1,49,0,0
56,5099.1,999,0,0,1.313,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,0,0,1,32,0,0
786,5195.8,999,0,0,4.12,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,1,0,0,0,29,0,1
747,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,0,4,-42.7,0,0,0,1,43,0,0
158,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,2,-36.1,0,0,0,1,49,1,0
57,5099.1,999,0,0,1.25,-1.8,1,0,0,0,0,92.893,0,1,0,0,0,0,1,2,-46.2,0,0,1,1,48,0,0
65,5228.1,999,0,0,4.864,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,0,13,-41.8,0,1,0,1,36,0,0
105,5099.1,999,0,0,1.266,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,1,0,1,36,0,0
196,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,2,-42.7,1,0,0,0,35,0,0
72,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,2,-42.7,0,0,0,0,41,1,0
274,5099.1,999,0,0,1.405,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,0,5,-47.1,0,0,0,1,59,0,0
412,5195.8,999,0,0,4.191,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,1,1,0,0,31,0,0
95,5017.5,3,1,1,0.809,-3.4,1,0,0,0,0,92.379,1,0,0,0,0,0,0,1,-29.8,0,0,0,1,60,0,0
252,5195.8,999,0,0,4.076,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,1,0,0,38,0,0
227,5228.1,999,0,0,4.962,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,0,0,0,1,25,1,0
66,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,2,-36.1,0,1,0,0,35,0,0
107,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,0,0,1,58,0,0
65,5099.1,999,0,0,1.327,-1.8,1,0,0,0,0,92.893,0,1,0,1,0,0,0,3,-46.2,0,0,1,1,28,1,0
191,5191.0,999,0,0,4.858,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,1,6,-36.4,0,0,0,1,47,0,0
196,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,0,0,1,38,0,0
649,5228.1,999,0,0,4.957,1.4,0,1,1,0,0,93.918,0,0,0,0,0,0,0,2,-42.7,0,1,0,1,26,0,0
493,5099.1,999,0,0,1.291,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,10,-46.2,0,0,0,0,32,0,0
480,5099.1,999,0,0,1.27,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,2,-46.2,1,1,0,0,27,0,0
363,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,1,0,1,55,0,0
251,5099.1,999,0,0,1.266,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,3,-46.2,0,0,0,1,42,0,0
238,5228.1,999,0,0,4.958,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,2,-41.8,1,0,0,0,39,0,0
147,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,3,-36.1,0,1,0,1,31,0,0
104,5017.5,999,0,0,0.714,-3.4,1,0,0,0,0,92.649,0,0,0,0,0,0,0,1,-30.1,0,0,0,1,30,0,0
784,5228.1,999,0,0,4.966,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,1,-36.1,0,0,0,1,57,0,1
233,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,2,-41.8,0,0,0,1,39,0,0
81,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,2,-36.1,0,0,0,1,51,0,0
259,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,1,0,0,0,30,0,0
136,5195.8,999,0,0,4.12,-0.1,1,0,0,0,0,93.2,0,0,0,0,0,0,0,2,-42.0,0,0,0,0,50,0,0
166,5099.1,999,0,0,1.25,-1.8,0,1,1,0,0,92.893,0,1,0,0,0,0,0,4,-46.2,1,1,0,0,28,0,0
81,5228.1,999,0,0,4.962,1.4,0,1,1,0,0,93.918,0,0,0,1,0,0,0,2,-42.7,0,0,0,1,40,0,0
238,5191.0,999,0,0,4.86,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,0,1,0,1,36,0,0
315,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,2,-41.8,1,0,0,0,43,0,0
232,5228.1,999,0,0,4.866,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,1,-41.8,0,0,1,1,45,0,0
41,5195.8,999,0,0,4.12,-0.1,0,1,1,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,1,1,33,0,0
126,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,14,-41.8,0,0,0,1,37,0,0
224,4963.6,999,0,0,0.879,-1.1,1,0,0,0,0,94.199,1,0,0,0,0,0,0,2,-37.5,1,0,0,0,33,0,1
225,5228.1,999,0,0,4.96,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,3,-42.7,0,0,1,1,28,0,0
78,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,1,0,0,0,35,0,0
513,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,0,0,1,52,0,0
